Compartment	Contrast	Time	Age	OTU_ID	baseMean	estimate	stderror	statistic	p.value	p.adjusted
RS	WC_vs_D3	7	74	4112169	26.9780861218479	-2.0100313279853	0.350077949246142	-5.7176820911812	1.07986930637981e-08	1.00203042575434e-05
RS	WC_vs_D3	7	74	994823	50.6903592629067	-1.16594123447053	0.260956369014967	-4.46623254152656	7.96090769040187e-06	0.0031048976979515
RS	WC_vs_D3	7	74	730204	1.32372807819189	-1.75870474421245	0.813624164706595	-5.41622881980773	6.08691944721514e-08	4.73093771568264e-05
RS	WC_vs_D3	7	74	106874	34.4739921726895	-1.30681778389376	0.282585185884637	-4.61951002241539	3.84647301009332e-06	0.0017387184587675
RS	WC_vs_D3	7	74	937372	181.031180319782	1.61201693232428	0.321914173437657	5.00873371352872	5.47893152409033e-07	0.000340181820232816
RS	WC_vs_D3	7	74	148273	54.9119246773426	3.35964704898795	0.644730354165944	5.14381772843765	2.69210740798099e-07	0.000180647095541134
RS	WC_vs_D3	7	74	111105	24.9122397557334	1.91675847293815	0.411908842522645	4.62780715842317	3.69557884862623e-06	0.00169174517335311
RS	WC_vs_D3	7	74	1016118	2.31039402015761	3.27363246718669	0.814407237401978	3.89290185485976	9.90522323637371e-05	0.0262926484604824
RS	WC_vs_D3	7	74	839836	160.40604825496	-1.7815101608985	0.359047676815799	-4.95893414672942	7.08809872404856e-07	0.000420748761347575
RS	WC_vs_D3	7	74	594023	10.4842076993577	-2.1152308416821	0.366954165152651	-5.69726260111439	1.21746332153497e-08	1.09607208285025e-05
RS	WC_vs_D3	7	74	100640	7.70531919017149	2.75745657671708	0.677352058731516	3.79730369377164	0.000146278535573679	0.0355128125633761
RS	WC_vs_D3	7	74	1051517	10.2911776322043	-1.92198887175844	0.462773348533687	-4.09479776054433	4.22537058228904e-05	0.0131932922213178
RS	WC_vs_D3	7	74	909520	129.367936902586	2.20787570338646	0.556687567554899	4.00865100487703	6.10665851449975e-05	0.0180748726743556
RS	WC_vs_D3	7	74	694781	3.54940628077134	3.61519264753302	0.846715691523257	4.16626332654577	3.09633028029973e-05	0.0102611055776743
RS	WC_vs_D3	7	74	1107044	1.32318721185714	0.702780488182267	0.799164407551099	5.57416067225485	2.48726099683956e-08	2.1158365495556e-05
RS	WC_vs_D3	7	74	869089	2.90820713218729	-3.97437902956186	0.761183705008174	-4.47299274060904	7.71323970008867e-06	0.00304090049626319
RS	WC_vs_D3	7	74	3809681	5.86615076437019	3.68080166492032	0.762632048993986	4.39580026989546	1.10365381504624e-05	0.00408333013385345
RS	WC_vs_D3	7	74	966091	70.7070090831642	-1.23915348027142	0.258952786821026	-4.78389887490638	1.71927205764443e-06	0.00089730220651022
RS	WC_vs_D3	7	74	969805	11.2321238655953	-2.47126985276756	0.562595105438678	-4.32023305217099	1.55864503667151e-05	0.00557576875949692
RS	WC_vs_D1	8	82	1139285	5.36576730209281	-0.506672037032058	1.02054765176613	-6.90914692279529	4.87576785129551e-12	9.08195827266742e-09
RS	WC_vs_D1	8	82	141531	5.61379335438027	0.31435444457618	1.0206956839291	15.0430243210167	3.83616195390229e-51	8.28879513379669e-47
RS	WC_vs_D1	8	82	818239	5.49603947000099	0.406016497464316	1.01955620371917	6.18066249233444	6.38331550567255e-10	7.83660784835607e-07
RS	WC_vs_D1	8	82	324366	4.69942022264822	1.12438691230624	1.0205239485709	12.5721002054104	3.00630093062418e-36	3.24785721039983e-32
RS	WC_vs_D2	8	82	1139285	5.36576730209281	-0.243710526710145	1.02040803851803	-6.12438257894097	9.1035919361718e-10	1.10506354474643e-06
RS	WC_vs_D2	8	82	239407	9.65561811961491	2.41483466376515	0.60895273057106	3.92713432441847	8.59639767202591e-05	0.0237522205242281
RS	WC_vs_D2	8	82	547148	278.590032199901	0.859575686452611	0.218798614646096	3.93126085752512	8.45015240620252e-05	0.0234080055180536
RS	WC_vs_D2	8	82	635410	3.63782318935432	1.15203239992228	1.02343457240596	9.02990960258842	1.71813667575437e-19	6.87477391722679e-16
RS	WC_vs_D2	8	82	324366	4.69942022264822	1.14950775682017	1.02119447909561	12.8251904278216	1.18495082604047e-37	1.42240180545869e-33
RS	WC_vs_D2	8	82	4366540	1.21127545360075	0.0832409817102934	0.713827357433613	4.4038350550272	1.0635381856093e-05	0.00396204647870002
RS	WC_vs_D2	8	82	730204	1.32372807819189	0.286872322067266	0.815198689507034	4.66734343953342	3.05119080889768e-06	0.00142944769009823
RS	WC_vs_D2	8	82	251344	7.07705502178524	-2.06981157198657	0.511870405033687	-3.96490593309272	7.34248963397866e-05	0.0209299701215537
RS	WC_vs_D3	8	82	1139285	5.36576730209281	-0.655976973048828	1.02021431728502	-7.19716576023563	6.14770101715023e-13	1.38368099872464e-09
RS	WC_vs_D3	8	82	141531	5.61379335438027	0.335313674418769	1.02041332245024	15.5594192327342	1.37339428320215e-54	4.94582171285813e-50
RS	WC_vs_D3	8	82	530591	13.5195635358343	3.08274145748865	0.702874552077067	4.34050440969373	1.42156015666869e-05	0.00515363260153362
RS	WC_vs_D3	8	82	531901	217.257227689466	3.33660894052875	0.688209684631295	4.83955505404459	1.30130140387357e-06	0.000710030793775156
RS	WC_vs_D3	8	82	512654	4.08973149384746	3.23637869039131	0.895136857702681	3.72261060837916	0.00019717348612949	0.0448704277102012
RS	WC_vs_D3	8	82	1857346	40.1433542947134	1.65724788593672	0.304815315777551	5.43464122091211	5.49067969707023e-08	4.36165868436016e-05
RS	WC_vs_D3	8	82	635410	3.63782318935432	1.15398744520608	1.0227324536769	9.05065409977139	1.42114459255879e-19	5.90512907911882e-16
RS	WC_vs_D3	8	82	745157	11.7456914637151	2.98602409254537	0.654708325892976	4.43125697360473	9.368536064974e-06	0.00353891536286527
RS	WC_vs_D3	8	82	1044436	76.0397342880569	1.13723671387692	0.247577800508471	4.59597060686992	4.30739421723718e-06	0.00193091010066066
RS	WC_vs_D3	8	82	813043	63.0540355511223	2.14374762819492	0.359751236517521	5.95454833666019	2.6079104466092e-09	2.78956044652896e-06
RS	WC_vs_D3	8	82	3954601	4.52712298788673	3.22753860109124	0.779443648295801	3.85479594850459	0.000115826194241155	0.0296523291346994
RS	WC_vs_D3	8	82	324366	4.69942022264822	1.1490027867159	1.02042741569959	12.5536199293665	3.79744497794944e-36	3.72960880175243e-32
RS	WC_vs_D3	8	82	369022	79.1387895620796	2.62089425576236	0.646046350749792	4.06862396332412	4.72915986843681e-05	0.0144526094250599
RS	WC_vs_D1	9	94	697479	2.54839923236599	0.214175294942246	0.896932401344631	5.79091382275757	7.00044908293277e-09	6.93847263004259e-06
RS	WC_vs_D1	9	94	324366	4.69942022264822	1.95084202263501	1.02026193469593	13.2304102506822	5.8566818381245e-40	7.90908277977226e-36
RS	WC_vs_D1	9	94	1078248	1.65338182618898	-0.877583540718672	1.0091125295447	-6.40274939410901	1.52603566530512e-10	2.22790896082755e-07
RS	WC_vs_D2	9	94	234790	26.7680380936541	4.41717836922265	1.02180479201894	4.58953198978776	4.44240915830335e-06	0.00198320526205497
RS	WC_vs_D2	9	94	1105514	38.1899685774735	3.64677800334655	0.859759945329894	3.92220788971991	8.77412358866332e-05	0.0240586914188133
RS	WC_vs_D2	9	94	1078248	1.65338182618898	-0.990110390484777	1.01142169148339	-6.66736794081398	2.60431613990074e-11	4.39620772147151e-08
RS	WC_vs_D2	9	94	369022	79.1387895620796	2.45463404552502	0.62874433762498	3.86697162235582	0.000110195244978432	0.0286866103403491
RS	WC_vs_D3	9	94	813906	14.1634010978479	3.34459781611878	0.973727752419453	4.09958583185403	4.13890153058804e-05	0.0129984368272407
RS	WC_vs_D3	9	94	795901	11.8296561095737	-2.13514966549617	0.529384475678002	-3.97315424891732	7.09270850775589e-05	0.0204882557121767
RS	WC_vs_D3	9	94	813043	63.0540355511223	1.78135235733554	0.35202548443609	5.05512213349299	4.30115427049634e-07	0.000273338353890042
RS	WC_vs_D3	9	94	527719	5.50289933380289	3.85767497166377	0.805010657015763	4.33657162374099	1.44722283177053e-05	0.00522912102442572
RS	WC_vs_D3	9	94	128177	121.999476302395	-0.971004514010568	0.253230336493363	-3.84381065470705	0.000121138483673135	0.0304517069286998
RS	WC_vs_D3	9	94	542613	82.5010040792037	2.46727859080037	0.546795036446343	4.49566539213396	6.93527255958344e-06	0.00277500804064666
RS	WC_vs_D3	9	94	4430284	9.42958587025933	2.8480866665845	0.725057028116369	3.83108333096618	0.000127580283725054	0.0317487383316985
RS	WC_vs_D3	9	94	369022	79.1387895620796	3.26656880025591	0.63317924322707	5.12480386383322	2.97847636713502e-07	0.000197410855413148
RS	WC_vs_D3	9	94	579757	11.7688745672646	3.05548092398074	0.682380450247656	4.34481965319454	1.39390132840662e-05	0.00507037474795992
RS	WC_vs_D1	10	104	697479	2.54839923236599	-0.42265055786802	0.902862735251808	-5.7286390199519	1.01239567480923e-08	9.59422515158025e-06
RS	WC_vs_D1	10	104	209202	3.48486297472155	-0.26373317488376	0.907424651823166	-3.92637452713893	8.62358444807046e-05	0.0237665547410023
RS	WC_vs_D1	10	104	1078248	1.65338182618898	1.63339324025821	1.01454402667391	7.33376270907093	2.23779173166685e-13	5.25564847240496e-10
RS	WC_vs_D1	10	104	4366540	1.21127545360075	-0.348143880377122	0.71461302311366	-4.93820777541341	7.88438141790109e-07	0.000455502217370558
RS	WC_vs_D2	10	104	178178	134.046809928318	-2.96840211808988	0.959648338479339	-4.30283723189166	1.68624731231658e-05	0.00597290912741384
RS	WC_vs_D2	10	104	1087325	9.70141728289078	-4.14119604160954	0.733409759753475	-5.44074772362421	5.30574044327e-08	4.24596791695314e-05
RS	WC_vs_D2	10	104	570191	3.99959952575135	2.49928462441019	0.63913589371034	3.72247064089349	0.000197282854281905	0.0448704277102012
RS	WC_vs_D2	10	104	113378	7.17187120018303	0.852586651355031	1.02482648230727	6.97667410243394	3.02249722334677e-12	5.72869276358365e-09
RS	WC_vs_D3	10	104	697479	2.54839923236599	-0.0996373652126649	0.901401151812755	-4.49849235425607	6.84370572935277e-06	0.00275880503160682
RS	WC_vs_D3	10	104	178178	134.046809928318	-3.63368994432263	0.959421265382062	-4.76626852070644	1.87669112473641e-06	0.00094742208252756
RS	WC_vs_D3	10	104	822195	2.2885708163129	3.64788173079382	0.957329324818822	3.69310677863866	0.000221530948597912	0.0490432295733103
RS	WC_vs_D3	10	104	635410	3.63782318935432	0.663076628685292	1.02286675735936	8.29642929204659	1.07287329078941e-16	3.99682296449772e-13
RS	WC_vs_D3	10	104	804735	19.0080556887983	-3.05619499102278	0.82091880176765	-3.90987598843273	9.2343516798889e-05	0.0248786330108927
RS	WC_vs_D3	10	104	276270	4.81336351389746	-4.04499137806334	0.955698592707103	-3.76182831465414	0.000168675820513035	0.0394888178591171
RS	WC_vs_D3	10	104	927380	16.2657273849599	1.69095947321112	0.431539085771484	3.89188897202737	9.94667640173875e-05	0.0263379702221041
RS	WC_vs_D3	10	104	527719	5.50289933380289	3.63427192727317	0.837268596830271	3.98531717573788	6.73900477058294e-05	0.0197303084116512
RS	WC_vs_D1	11	115	697479	2.54839923236599	0.550370012114653	0.894964062170967	5.08626547674449	3.65182793490404e-07	0.000237665801775517
RS	WC_vs_D1	11	115	905498	20.7471473029103	-2.28429242005943	0.538605079587299	-4.22325129585428	2.40803069014067e-05	0.00818086778645745
RS	WC_vs_D3	11	115	1121898	3.8191516619127	-2.87392785917895	0.680418823971975	-4.06869538324063	4.72771074355947e-05	0.0144526094250599
RS	WC_vs_D3	11	115	114176	2.48117175027939	-3.58247678782396	0.819933926801059	-3.91715400062134	8.96005132955003e-05	0.0244444228633317
RS	WC_vs_D3	11	115	562008	4.52401390135853	-3.14038617658774	0.763123439404663	-3.92389155514986	8.71299684522176e-05	0.0239518731341866
RS	WC_vs_D3	11	115	580625	37.0651024370593	-1.4167805521041	0.30410016731092	-4.65009815651784	3.31777088239866e-06	0.00153177511658094
RS	WC_vs_D3	11	115	332725	8.49420667031895	-4.31857268899167	0.807805190003933	-5.02303223409255	5.0862004208914e-07	0.000317622926283817
RS	WC_vs_D3	11	115	810167	102.631882514402	-1.34236345765437	0.357549851806841	-3.75367883147109	0.000174258108849499	0.040485967289367
RS	WC_vs_D3	11	115	694856	5.25206580632213	-4.18491174325081	0.894161424028358	-4.16055365751818	3.17477014072668e-05	0.010488877435884
RS	WC_vs_D3	11	115	1060474	14.5240395295739	-3.11650273820647	0.517531131393648	-5.94400570094024	2.78139920739447e-09	2.94596532716531e-06
RS	WC_vs_D3	11	115	795901	11.8296561095737	-2.0711743617465	0.548507481568806	-3.70624328149237	0.000210356248310152	0.0470514229527686
RS	WC_vs_D3	11	115	905498	20.7471473029103	-2.08772543905914	0.536180026059229	-3.8639600777335	0.000111563463010403	0.0287655339530522
RS	WC_vs_D3	11	115	250148	3.64355188824578	-3.35917606430025	0.815155485867864	-3.71624619637458	0.000202204560807374	0.0454161532782218
RS	WC_vs_D3	11	115	2591424	11.1669194032975	-2.05032128482106	0.512609123234036	-3.95725566436159	7.58157727031865e-05	0.0214980498792356
RS	WC_vs_D3	11	115	217917	18.8798041338782	-2.20281325598311	0.425085809424781	-5.14042403337289	2.7411913653517e-07	0.000182805314293685
RS	WC_vs_D3	11	115	220353	25.3390213770785	-1.51769895592288	0.381620617643619	-3.97251153405075	7.11187914272376e-05	0.020488849684911
RS	WC_vs_D3	11	115	248468	12.4241031881399	-2.63222527800407	0.570242158441888	-4.55678691987519	5.19420694985811e-06	0.00223568186385626
RS	WC_vs_D3	11	115	792868	36.3087622350794	-3.05749262075608	0.637286545497011	-4.74490264859729	2.08606636922567e-06	0.00103681647996764
RS	WC_vs_D3	11	115	289530	4.55135987207067	-2.4300075005613	0.585555384441048	-4.00368406031469	6.23636386032942e-05	0.0183581899087381
RS	WC_vs_D3	11	115	888396	69.8113061226795	-2.29230562821898	0.490140713098037	-4.67172698159906	2.98677794202718e-06	0.00141524804810047
RS	WC_vs_D3	11	115	144545	11.0237739919227	-2.30727881891175	0.506998767567899	-4.48855651471074	7.17074020684791e-06	0.00285863807471149
RS	WC_vs_D3	11	115	846710	6.50662216678719	-2.54740438819861	0.624637000485743	-3.95573560247166	7.62995104036284e-05	0.0215785801216126
RS	WC_vs_D3	11	115	1107044	1.32318721185714	1.08843442862373	0.8036449806795	5.87878780176984	4.13281755705656e-09	4.2522756645391e-06
RS	WC_vs_D3	11	115	3498470	4.1528682629394	3.01542988743634	0.723882115193417	3.85620991611619	0.000115158607993769	0.0295514494408713
RS	WC_vs_D1	12	124	697479	2.54839923236599	0.163579867230362	0.891190637816561	5.42633401821988	5.75232671877476e-08	4.53615048950972e-05
RS	WC_vs_D1	12	124	1078248	1.65338182618898	0.458259691109008	1.00439950523494	6.07885309774046	1.21045187824321e-09	1.42142574636962e-06
RS	WC_vs_D2	12	124	209202	3.48486297472155	0.139293650359924	0.899411487767538	3.97398602639864	7.06797115410201e-05	0.0204715352180539
RS	WC_vs_D2	12	124	4366540	1.21127545360075	-0.102189722838585	0.709518535653111	-4.04254197718511	5.28748429008238e-05	0.0157799272176533
RS	WC_vs_D2	12	124	698517	258.769949230315	-0.75590511849107	0.203857645858412	-3.70800043672673	0.000208902296139162	0.0468231526211502
RS	WC_vs_D3	12	124	539866	22.8729088261926	1.63444538207423	0.42604901478224	3.84773051749846	0.000119217084406184	0.0301630391424406
RS	WC_vs_D3	12	124	3116297	12.663166750853	5.32153691764854	0.887514065505183	5.08804771112386	3.61768368030079e-07	0.000236870579637149
RS	WC_vs_D3	12	124	113378	7.17187120018303	1.40423196264633	1.023316099832	7.42938548203415	1.0910335811658e-13	2.61932917647217e-10
RS	WC_vs_D1	13	136	1139285	5.36576730209281	-0.552801677579619	1.01718098969796	-5.29769684329095	1.17272454665511e-07	8.56049299985707e-05
RS	WC_vs_D1	13	136	1120118	3.57955552562585	0.390159884413087	1.00658373454785	5.99442191155375	2.04210562376542e-09	2.2512130720765e-06
RS	WC_vs_D1	13	136	361264	142.02992224793	0.759613374190848	0.198048018012358	3.8406307395904	0.000122718593389986	0.0307607963732881
RS	WC_vs_D1	13	136	1078248	1.65338182618898	-1.46974580101861	1.01040845862843	-7.48713929830238	7.03909827656358e-14	1.76853251699662e-10
RS	WC_vs_D1	13	136	4366540	1.21127545360075	0.70806999437469	0.709565748673897	4.85038279429006	1.23223430837923e-06	0.000679206293396686
RS	WC_vs_D1	13	136	1107044	1.32318721185714	-0.274368787757826	0.794414675824094	-5.03961199134726	4.6647660027242e-07	0.000294712277838777
RS	WC_vs_D1	13	136	606989	36.1814186898452	-1.61925524140049	0.409918813118993	-3.94039168991845	8.13486737732882e-05	0.0227093125868145
RS	WC_vs_D2	13	136	246691	5.95390065223522	3.9946663314161	0.753094463356695	4.87278590675812	1.10035446872066e-06	0.000612766984681633
RS	WC_vs_D2	13	136	1139285	5.36576730209281	-0.61011766477964	1.01676551860694	-5.33961003260207	9.31467228263131e-08	7.08669450742305e-05
RS	WC_vs_D2	13	136	806959	16.3735883851035	1.75401366735104	0.460169402491998	3.77311263038845	0.000161223460074062	0.0383651464958179
RS	WC_vs_D2	13	136	4366540	1.21127545360075	0.704712278223455	0.709512633675141	4.73795659965545	2.15884031102674e-06	0.00106497859818162
RS	WC_vs_D2	13	136	1107044	1.32318721185714	-0.599524096956785	0.795218892883648	-5.51738831398175	3.44074609659308e-08	2.83756492019415e-05
RS	WC_vs_D3	13	136	246691	5.95390065223522	3.63251245921999	0.733818558461437	4.68419227602358	2.81066075689383e-06	0.0013435828976594
RS	WC_vs_D3	13	136	1139285	5.36576730209281	-0.868047970743557	1.01733908735473	-5.76304263488678	8.26109157401531e-09	8.1135184381704e-06
RS	WC_vs_D3	13	136	536893	186.998040714574	-0.896852039257577	0.237759888332349	-3.77397068652716	0.000160669647931985	0.0383177602965386
RS	WC_vs_D3	13	136	850971	29.0637828446607	-2.67939907416717	0.722954170336264	-3.7486653299369	0.000177778127212337	0.041039017037147
RS	WC_vs_D3	13	136	931643	7.80733963707445	-3.74581589755783	0.885751731998753	-3.9026803118348	9.5133318639941e-05	0.0254836069579232
RS	WC_vs_D3	13	136	113378	7.17187120018303	0.60206281981367	1.02209722921982	6.33175290159256	2.42391458545444e-10	3.27334515299464e-07
ES	WC_vs_D1	1	10	335316	28.0083579971881	1.02473783608909	1.88454551482681	3.23468150349163	0.00121778491372053	0.0444254276521778
ES	WC_vs_D1	1	10	1015017	2.59788838303152	-2.0061200369872	2.04025763559163	-4.62157986788859	3.80828662668874e-06	0.000258846312564783
ES	WC_vs_D1	1	10	4439656	17.7164787435959	-3.63981848270077	1.8491136667792	-7.52099515841402	5.43608629058234e-14	7.77516773691133e-12
ES	WC_vs_D1	1	10	3116297	1615.26093767717	-1.3429627533615	1.55836505198217	-12.1811928781613	3.91513262462856e-34	1.76901708432365e-31
ES	WC_vs_D1	1	10	1034969	5.32666734165918	-0.700277913720624	1.90026883995452	-5.11649352988541	3.11267957505635e-07	2.49026891878049e-05
ES	WC_vs_D1	1	10	21532	6.5937576975397	-0.659307264538799	1.84153658943564	-7.57947679500014	3.46951247482735e-14	5.05328772981997e-12
ES	WC_vs_D1	1	10	4434837	2.94275116234098	2.23932556031059	1.88625729827817	4.58320474527497	4.57903280739271e-06	0.000304467395464129
ES	WC_vs_D1	1	10	276270	34.1229937842735	-2.59697783515293	2.02079636360934	-7.54615808908757	4.48285846390027e-14	6.43492484626723e-12
ES	WC_vs_D1	1	10	646549	41.7287922028559	-3.3551248269932	1.9286149795977	-5.33298718246848	9.66101333926161e-08	8.12137869758393e-06
ES	WC_vs_D1	1	10	562868	761.676424186828	-2.31547209768706	1.90787897111585	-5.15670934753309	2.51327462275578e-07	2.05200873819333e-05
ES	WC_vs_D1	1	10	593171	7.51090830708174	-2.70731910604028	1.66220288473337	-10.8888330719722	1.3029909143862e-27	3.70068033841602e-25
ES	WC_vs_D1	1	10	811449	2.147100147149	3.94812416524824	1.94971051100232	4.71155714705623	2.45831138422025e-06	0.000174861139998865
ES	WC_vs_D1	1	10	3332451	8.79990016495767	1.55431106119634	1.85845046646714	3.39208949748712	0.000693617800997947	0.0277332084554075
ES	WC_vs_D1	1	10	1133478	3.87371651643757	3.07739984608892	2.00949148143468	3.92874373338912	8.53907763924937e-05	0.00450904123627933
ES	WC_vs_D1	1	10	568229	15.4519686521333	-2.683416169902	1.71372915706554	-5.12206017415506	3.02215408152623e-07	2.42761395130598e-05
ES	WC_vs_D1	1	10	922761	84.2406923133294	-5.44982129148304	2.06973014782239	-6.63319689831164	3.2849313929816e-11	3.86436219076137e-09
ES	WC_vs_D1	1	10	1060517	10.3025503946471	-0.606995414488452	2.01631744003477	-4.08326699615879	4.44069524126715e-05	0.0024869144251164
ES	WC_vs_D2	1	10	502910	3.00087862675773	1.28989348172013	2.04726306301463	5.22520524436482	1.73962035921249e-07	1.44708754650643e-05
ES	WC_vs_D2	1	10	1100798	12.3813612505786	0.17358236502133	2.02071690015965	3.38393070879869	0.000714560340488533	0.0284407890475526
ES	WC_vs_D2	1	10	335316	28.0083579971881	1.28881470917275	1.88447090201662	11.9474998341823	6.69078750350518e-33	2.89172926863449e-30
ES	WC_vs_D2	1	10	1015017	2.59788838303152	-1.42858817871232	2.04491235599812	-4.3557267915949	1.32626116895845e-05	0.00081005831951038
ES	WC_vs_D2	1	10	4439656	17.7164787435959	-2.56794510160769	1.8552511925778	-6.84727723216409	7.52687684199973e-12	9.44112545714806e-10
ES	WC_vs_D2	1	10	570086	16.2139655994149	4.24990466695616	1.16300896934495	3.64536705261993	0.000267010424855858	0.0124319303432302
ES	WC_vs_D2	1	10	3116297	1615.26093767717	0.0793610388316928	1.61011009738972	-10.3239162484308	5.49356620902086e-25	1.29251585563957e-22
ES	WC_vs_D2	1	10	832674	1.76907182801811	-0.457546901299492	1.9887483597775	-3.86711803410593	0.000110129131743965	0.00567957786822769
ES	WC_vs_D2	1	10	4578	17.1474937864114	0.919566667983636	2.02907745214349	10.5650055947599	4.32942860905452e-26	1.06923441213184e-23
ES	WC_vs_D2	1	10	21532	6.5937576975397	-0.787506665505705	1.82221178763051	-7.84989674901367	4.16379923340964e-15	6.46722598120445e-13
ES	WC_vs_D2	1	10	583086	194.392211197406	0.60988445790765	2.04090676361257	8.53083908564526	1.452900121189e-17	2.47940835273464e-15
ES	WC_vs_D2	1	10	276270	34.1229937842735	-0.922778228791255	2.03099739820855	-6.45179440573983	1.10533467491968e-10	1.23455947595944e-08
ES	WC_vs_D2	1	10	646549	41.7287922028559	-3.54222553261227	1.92383147115531	-5.44904096711127	5.06421485723384e-08	4.40619936878188e-06
ES	WC_vs_D2	1	10	562868	761.676424186828	-0.232673314848586	1.92322940320671	-3.58641707546534	0.000335252607808485	0.0152346447904926
ES	WC_vs_D2	1	10	593171	7.51090830708174	-1.29367713282025	1.68599996584555	-9.56447919571578	1.12767799020662e-21	2.29942216649209e-19
ES	WC_vs_D2	1	10	584947	6.22841509721827	4.42638420443722	1.37508449330573	3.27347450171886	0.00106233974982719	0.0396505490490585
ES	WC_vs_D2	1	10	553643	67.7660283295345	-0.811965899699245	1.6348015528342	-14.8340327028952	8.82670857622418e-50	1.52594602786011e-46
ES	WC_vs_D2	1	10	730204	5.89499599297597	2.42977244207487	2.11491887133107	5.54712197799539	2.90410148568534e-08	2.63036180578179e-06
ES	WC_vs_D2	1	10	1029463	10.0012651876923	-0.782736096883733	2.00428221595069	-10.6394077291734	1.9536721923744e-26	5.07724926230005e-24
ES	WC_vs_D2	1	10	568229	15.4519686521333	-1.07600071827414	1.74270964831129	-3.94087520593594	8.11848563516539e-05	0.00430984280140783
ES	WC_vs_D2	1	10	922761	84.2406923133294	-7.11410314469687	2.06934324521723	-6.61587142693909	3.69369306778325e-11	4.3324077805663e-09
ES	WC_vs_D2	1	10	222183	3.28756269739531	1.11183854647225	2.12353939474792	6.66802980769472	2.59260136924376e-11	3.10503059168284e-09
ES	WC_vs_D2	1	10	1040172	1.87537458046143	-5.20153117576454	1.48771725664786	-3.36325147993602	0.000770301577222314	0.0302655447761993
ES	WC_vs_D2	1	10	1060517	10.3025503946471	-0.416333283403471	2.01476185843312	-3.98326474083102	6.79749597264045e-05	0.00366235819599091
ES	WC_vs_D3	1	10	513586	1.48106973043277	-5.40164632670556	1.48680090252313	-3.47861000642832	0.000504021518243371	0.0215725550144165
ES	WC_vs_D3	1	10	4439656	17.7164787435959	-2.77219843184989	1.8604389154079	-7.08840138347134	1.35670003971849e-12	1.76291199278715e-10
ES	WC_vs_D3	1	10	3116297	1615.26093767717	-1.42591704327181	1.57147980843073	-11.9101129866635	1.04835109343455e-32	4.43452512522814e-30
ES	WC_vs_D3	1	10	833216	28.003919925869	-0.795364952977637	1.9753510052679	-9.3681392867723	7.38224280112741e-21	1.46036188188273e-18
ES	WC_vs_D3	1	10	1034969	5.32666734165918	-0.723672975537457	1.89899075610252	-5.06203676469177	4.14801008102048e-07	3.27898959923531e-05
ES	WC_vs_D3	1	10	697479	3.4040523942711	2.37884932034691	2.12098078352559	3.79882107712276	0.000145385997722277	0.00724415794665813
ES	WC_vs_D3	1	10	4578	17.1474937864114	0.68980053703119	2.02783112267185	9.98079245375293	1.8498342514138e-23	4.08628386137308e-21
ES	WC_vs_D3	1	10	21532	6.5937576975397	-0.95472414129475	1.83564208632953	-7.88307574356081	3.19419310917426e-15	4.98068652576419e-13
ES	WC_vs_D3	1	10	583086	194.392211197406	0.423702177075461	2.04670413832898	8.03530729734016	9.33446581847735e-16	1.48462811949719e-13
ES	WC_vs_D3	1	10	261055	34.9155451784907	-0.387915086685671	1.93301234906336	-10.1020534287264	5.40973790205786e-24	1.23621838196336e-21
ES	WC_vs_D3	1	10	646549	41.7287922028559	-2.32210738058786	1.94570259005799	-4.7458598884025	2.0762239946914e-06	0.000150373075549945
ES	WC_vs_D3	1	10	593171	7.51090830708174	-3.13413742972528	1.65673541736134	-11.0659288596508	1.83551236636903e-28	5.70184708684103e-26
ES	WC_vs_D3	1	10	3332451	8.79990016495767	1.34804991184379	1.85642342031907	13.2273402328453	6.10083457231531e-40	4.25581375902458e-37
ES	WC_vs_D3	1	10	730204	5.89499599297597	2.30641195255805	2.11535048291288	5.46137038853886	4.72473132453161e-08	4.14712509770477e-06
ES	WC_vs_D3	1	10	1029463	10.0012651876923	-2.5821474160711	1.98670375787038	-12.0602714434996	1.7121767473604e-33	7.56439686983827e-31
ES	WC_vs_D3	1	10	568229	15.4519686521333	-7.0005991342917	1.68240103568417	-7.64712495478511	2.05522592483767e-14	3.08376955559982e-12
ES	WC_vs_D3	1	10	922761	84.2406923133294	-5.51305632802963	2.07000030340713	-6.65735525616982	2.7879874166067e-11	3.28949423320818e-09
ES	WC_vs_D3	1	10	788334	29.3702749153196	-3.34033855712923	0.986812165419579	-3.34121642191498	0.000834121762709082	0.0323249635236739
ES	WC_vs_D3	1	10	1060517	10.3025503946471	-1.6123950930781	2.00434583968831	-5.04875221544905	4.44705081227098e-07	3.49453822919998e-05
ES	WC_vs_D1	2	20	502910	3.00087862675773	0.529660703378731	2.04671192328518	4.3859629887101	1.15473756529682e-05	0.000712960793033109
ES	WC_vs_D1	2	20	173071	5.25046207228127	-1.24618484923393	2.12337879921477	-5.36467790745769	8.10937959154925e-08	6.90460709462915e-06
ES	WC_vs_D1	2	20	326450	14.4052775812425	0.641065804240275	2.09078944907394	7.49814348811641	6.47280239043833e-14	9.19184173745032e-12
ES	WC_vs_D1	2	20	531901	891.943081294201	-5.87649507276233	1.25402196891357	-4.60572392450193	4.11033409771941e-06	0.000277950857812107
ES	WC_vs_D1	2	20	743788	4.78193441348706	1.74768766541429	2.03005148315709	5.8815584154497	4.06421456356487e-09	4.04003248691166e-07
